,mispelled_words,mispelled_words_frequency
270,"{'tv', 'lessonsbecause', 'trubble'}",0.0009313877677739833
271,"{'nocites', 'dosent', 'paino', 'becasue', 'stundent', 'opinoin', 'instrumentbecause', 'takeing', 'partices', 'saids', 'activitys', 'thier', 'famliy', 'dido', 'imstruments', 'hopefull', 'stundents'}",0.005661005661005661
272,"{'fotes', 'thier', 'somtimes', 'torrmorw', 'actlly', '8th'}",0.005905511811023622
273,"{'luney', 'classwork', 'doesnt'}",0.0012484394506866417
274,"{'disappline', 'studentname'}",0.003683241252302026
275,{'didnt'},0.0006430868167202572
276,{'wantif'},0.00035310734463276836
277,"{'lubbock', 'doesnt', 'youre'}",0.0009115770282588879
278,"{'aspectsin', 'openmind'}",0.0009161704076958314
279,"{'homeexperience', 'himher', 'hisher', 'opioun'}",0.0014705882352941176
280,{'emersons'},0.0004050222762251924
281,"{'enviroment', 'hsve', 'schweitzer', 'justlash'}",0.002484472049689441
282,"{'emersons', 'personallity', 'f', 'ifor', 'srtart', 'selfs', 'supposively', 'supossively', 'fpr', 'somethint', 'bachilletor'}",0.005888650963597431
283,"{'yubetube', 'youre'}",0.0007270083605961468
284,set(),0.0
285,{'doesnt'},0.0002192982456140351
286,{'fourday'},0.00043591979075850045
287,"{'selfreliance', 'mattersor', 'bybad', 'decisionsover', 'bipolarity', 'wasnt', 'pm'}",0.0017048222113979542
288,{'headship'},0.000819672131147541
289,"{'v', 'educationand', 'bookswatch', 'activitiesbecause', 'onlineit', 'phoneslaptopscomputers', 'mediaplaying', 'mediawe', 'routinesshare', 'lazysleepyand', 'peoplebut', 'moviesplay', 'gamesor', 'schoolscollegesand', 'technologyfor'}",0.0054249547920434
290,"{'ungry', 'inportant', 'whem', 'beleave', 'crasy', 'inmediatly', 'wheter'}",0.004331683168316832
291,"{'communitcation', 'defenitly', 'didnt', 'stragety', 'sportscooking', 'activty', 'kidsstudents', 'youre', 'carrear', 'isnt', 'ect', 'libary'}",0.005210594876248371
292,"{'theyre', 'opinios', 'doesnt', 'decison'}",0.001530221882172915
293,set(),0.0
294,"{'adjustso', 'devolpement', 'sidenote', 'someothers', 'directionsbut', 'youre', 'megalo', 'churchillsuccess'}",0.004491858506457047
295,"{'emersons', 'loverespectbe', 'personwe', 'hatredresentment', 'wordscontempt', 'happyemotion', 'thingbecause', 'momenthourminutesecond', 'lifeperson', 'youdont', 'elsesomething', 'bullyingracism'}",0.001993024414549078
296,set(),0.0
297,"{'emersons', 'statementbut', 'itthey', 'personalbecause', 'doesnt', 'thisperhaps', 'knowbecause', 'yesbecause', 'somethingif', 'bigbut', 'companyand'}",0.0053842388644150755
298,set(),0.0
299,"{'schooland', 'didnt', 'pm', 'govisitand', 'genericschool', 'careerthey', 'shouldnt', 'wasnt', 'genericname'}",0.0016516792071939806
300,"{'shouldnt', 'didnt', 'doesnt'}",0.0008382229673093043
301,"{'stressfulpressure', 'youre', 'vs', 'yourre', 'tv'}",0.0016789791806581598
302,"{'persone', 'aroud', 'demostrate', 'droing', 'porpuse', 'benifits', 'commiunity', 'actived', 'intil', 'peolpe', 'imagen'}",0.007387508394895903
303,"{'didnt', 'everytime', 'theyre', 'schoolworkor', 'isnt', 'wasnt'}",0.0027198549410698096
304,"{'shehe', 'isnt'}",0.0012853470437017994
305,set(),0.0
306,"{'pocking', '1st'}",0.001088139281828074
307,set(),0.0
308,"{'becausepeople', 'familes', 'thereforeif', 'secondtechnology', 'todaybecause', 'firsttechnology', 'itpeople', 'commiting', 'cyberbulling', 'effcts'}",0.003952569169960474
309,"{'youre', 'doesnt'}",0.001238390092879257
310,"{'theri', 'concly', 'decisons'}",0.0032397408207343412
311,set(),0.0
312,"{'didnt', 'heshe', 'youre', 'classwork', 'loosing', 'dgf', 'todays', 'decisionsand'}",0.00211864406779661
313,"{'at5', 'schoolthen', 'itthe'}",0.0020477815699658703
314,"{'didnt', 'studehts', 'advantegious', 'doesnt', 'firstable', 'thier', 'understable', 'behaivior', 'migth'}",0.002827521206409048
315,"{'expertmeaning', 'youre', 'peopletalking', 'isnt', 'downfallor'}",0.0018768768768768769
316,{'youre'},0.00022070183182520416
317,"{'innecesary', 'explaing', 'concentrade', 'distractict', 'leasons', 'oline', 'distractic', 'abaut', 'whent', 'thye', 'lostr', 'tv'}",0.0078125
318,"{'didnt', 'familar', 'doesnt'}",0.0016207455429497568
319,"{'alsothe', 'churchills', 'fairule', 'enthusiasms'}",0.0014668133480014668
320,"{'yourselves', 'selfreliance', 'dosent'}",0.001697792869269949
321,"{'studentname', '1students', 'classeswhere', '2students', 'unlist'}",0.0039032006245121
322,"{'anythink', 'quicky', 'knowlege', 'strangebut'}",0.0017785682525566918
323,"{'theyre', 'doesnt'}",0.0016012810248198558
324,"{'youre', 'genericschool', 'isnt', 'dr', 'genericname'}",0.0026483050847457626
325,"{'dissagree', 'statment'}",0.0015444015444015444
326,set(),0.0
327,{'genericname'},0.0004921259842519685
328,"{'thinkings', 'sorround', 'positve', 'selfcontrol', 'conncet'}",0.003367003367003367
329,"{'curlups', 'doesnt'}",0.0005344735435595938
330,"{'z', 'toriyama', 'doesnt', 'goku', 'akria', 'broly', 'dr', 'mangas'}",0.003418803418803419
331,"{'didnt', 'walmart', 'walmert', 'sitaution', 'surived', 'messanger', 'remmbered', 'genericnames', 'inconclusion', 'wasnt', 'genericname'}",0.0030437188710570003
332,{'todays'},0.0005767012687427913
333,set(),0.0
334,set(),0.0
335,"{'didnt', 'isnt', 'noone'}",0.00141643059490085
336,"{'perseverant', '12th', 'genericschool', '17th', 'genericname'}",0.002506265664160401
337,set(),0.0
338,"{'4th', 'enthusiasmhope', 'mr', 'rocketfalcon', 'spacex', 'selfinvestment', 'sapcex', '3rd', 'paypal', 'elon', 'transpiration'}",0.0034034653465346535
339,"{'highpaying', 'daytoday'}",0.0006884681583476765
340,"{'classthey', 'atint', 'timealso', 'aperans', 'tonsthe', 'gradsthe', 'lathethey', 'studentsalso', 'consoquins', 'studentssome', 's', 'qushtons', 'classand', 'phicicall', 'exampal'}",0.009146341463414634
341,"{'selfreliance', 'insticts', 'selfreliant'}",0.001989389920424403
342,"{'portending', 'simler'}",0.0017452006980802793
343,"{'15th', 'hasthe', '17th'}",0.0015641293013555788
344,"{'honsetly', 'boundries', 'enviroment', 'inportant', 'sommeone', 'somethinng', 'takeen', 'injoy', 'eistein', 'thatll'}",0.004870920603994155
345,"{'friendsworking', 'isnt', 'posterpowerpointand', 'planed'}",0.0014503263234227702
346,"{'alot', 'posative', 'elementay', 'aconples', 'nething'}",0.002113271344040575
347,set(),0.0
348,"{'successfull', 'provilege', 'complate', 'octain'}",0.0028011204481792717
349,set(),0.0
350,"{'somepeoples', 'depresseon', 'demostrate', 'bacuse', 'neccesary', 'tgry', 'somepeople', 'm', 'beacuse'}",0.007053291536050157
351,{'dependently'},0.0003856536829926726
352,"{'attutude', 'relathionship', 'jod', 'irete', 'respent', 'attidude', 'desicion', 'familty', 'taht'}",0.002826633165829146
353,{'doesnt'},0.0003763643206624012
354,"{'funbecause', 'drawingand', 'paratices', 'examplesome', 'experienece', 'responsabilitie', 'theirself', 'feeeling', 'experimentfor'}",0.006598240469208211
355,"{'didnt', 'doesnt', 'oick', 'woker', 'haveing', 'helo', 'checaking'}",0.0019230769230769232
356,"{'cwesten', 'futurr', 'instens', 'profashanal', 'profeshanal', 'sicsid', 'moltipal', 'genericcity', 'caind', 'counchenteit', 'minet', 'graid', 'secid', 'woride', 'spal', 'desalt', 'digry'}",0.004313625983252981
357,set(),0.0
358,"{'eni', 'ayuwoki', 'ralphs'}",0.0015511892450879006
359,"{'disavantages', 'independant', 'benificial', 'homwork'}",0.0013582342954159593
360,"{'esaier', 'dudies', 'selfand', 'knonledge', 'enterview', 'connot', 'familyour', 'housea', 'slove', 'stadying', 'toword', 'acocomplish', 'carand', 'ofwe'}",0.00966183574879227
361,"{'feelingsemotions', 'musicdrama', 'alsoi', 'mindknowledge', 'dramaor', 'alsohelp', 'representexpress', 'feelingsemotionsor', 'musicdramaor', 'artistspainters', 'mindbut', 'musicdramaan'}",0.004374772147283996
362,set(),0.0
363,"{'funyou', 'personsand'}",0.0009182736455463728
364,"{'1the', 'selfreliance', 'examplesthey', '2the'}",0.0016266775111834079
365,"{'everytime', 'somepoint', 'isnt', 'endwe', 'dencent', 'assignement', 'pointwhere', 'denfitnely', 'wasnt', 'concerate', 'didnt', 'stitution', 'topicit', 'ctertainly', 'clamy', 'poeople', 'reazlied', 'gtet', 'b', 'beneficical', 'comnes', 'choiceidea'}",0.005620848237097598
366,"{'disesion', 'qualties', 'powerfull', 'belife', 'successed', 'seccessfull', 'youre', 'faithfull', 'hadhave', 'greatfull', 'rilegon', 'effrot', 'successfull', 'compeletly', 'beacuse'}",0.01028101439342015
367,"{'kidsteens', 'activitys', 'communitys', 'genericname'}",0.0017605633802816902
368,"{'emersons', 'pd7', 'genericname', 'english11'}",0.0025348542458808617
369,"{'atencion', 'oportunities', 'responsabilities', 'identifty', 'sudent', 'shidentify'}",0.0040595399188092015
370,"{'emersons', 'influenece', 'becacause', 'futher', 'countrybeause', 'nursingbut', 'nurseand', 'professionstuding', 'everytime', 'youor', 'influene', 'nursebut', 'peopleanything', 'outyou', 'quotesome', 'slef'}",0.00749063670411985
371,"{'alot', 'justifys', 'conclussion', 'fasinating', 'youre', 'beacuse', 'isnt', 'isupport', 'lifeyou', 'qoute', 'actualy', 'incourage', 'achivied'}",0.004795278495020288
372,"{'ronaldo', 'doesnt', 'dc', 'afternoon', 'cristiano', 'mointains'}",0.0027039206849932404
373,{'hisher'},0.0006180469715698393
374,"{'onebecause', 'selfsteem', 'peopless', 'smarth', 'endividuals', 'pople', 'becuase', 'oppositive', 'workss', 'esl', 'althought', 'weakindividuals', 'genericname', 'othes'}",0.0037433155080213902
375,"{'tratan', 'completamente', 'obtengo', 'seguire', 'ingles', 'estuvo', 'pararia', 'estados', 'apesar', 'darnos', 'anos', 'escribir', 'cuales', 'pueden', 'idioma', 'queriendo', 'supere', 'merece', 'valorar', 'necesitamos', 'propongo', 'tenia', 'algunas', 'contar', 'nuevas', 'wnat', 'comunicarte', 'enoja', 'viendo', 'indiviuality', 'indocumentados', 'trato', 'entrar', 'aprender', 'theese', 'escuela', 'puertorriquenos', 'mayores', 'superarme', 'comienzo', 'razon', 'igules', 'cumplo', 'whathever', 'sigo', 'somo', 'debo', 'unidos', 'indocumentada', 'depent', 'otros', 'lisent', 'lugares', 'costumbres', 'obstaculos', 'bastante', 'sarificio', 'unica', 'meses', 'facil', 'diferent', 'mejorar', 'dependt', 'comenze', 'sentir', 'nuevos', 'conoces', 'llegas', 'complicado', 'demasiado', 'quedas', 'otras', 'llegue', 'agrada', 'cambio', 'darle', 'salirme', 'cualquier', 'supiera', 'menor', 'espanol', 'llevo', 'preguntar'}",0.028849496002780674
376,"{'ridingskateboardingrollerskating', 'outdoorsbecause', 'chillrelax', 'howevermost', 'examplethey', 'easterbecause', 'outdoorsso', 'sometimesmost', 'outdoorsfor', 'likeeaster', 'howeverthe', 'summerfriends', 'snowboardskateboardbike', 'enjoyablebecause', 'mostlyduring', 'snowso', 'surfingscubadivingcampinghikingrock', 'campsitethey', 'smores', 'eventuallypeople', 'outdoorclubbing', 'scubadive', 'summermost', 'jetskiing', 'conclusionpeople', 'abductedrapedkidnapped', 'skateboardthey', 'eggscandy'}",0.011575031004547334
377,"{'aour', 'studentname', 'propername'}",0.002577319587628866
378,"{'jots', 'picas', 'iosem', 'olote', 'gana', 'avei', 'tecst', 'tei', 'crach', 'tec', 'crech', 'uerent', 'tilous', 'abaute', 'thephones', 'tescin', 'mait'}",0.03313840155945419
379,"{'locationname', 'othername', 'trush', 'studentname', 'doesnt'}",0.0030998140111593306
380,{'1ask'},0.000715307582260372
381,"{'lgbt', 'parentsfamily'}",0.0011474469305794606
382,"{'doingand', 'isnt', 'commited', 's', 'postive'}",0.0029154518950437317
383,{'lernd'},0.002421307506053269
384,set(),0.0
385,"{'tv', 'tvs'}",0.0003505082369435682
386,"{'doesnt', 'susbury', 'selfesteems', 'classwork', 'genericcity', 'esl', 'genericname'}",0.0025188916876574307
387,"{'shouldnt', 'theyre'}",0.001343183344526528
388,set(),0.0
389,"{'didnt', 'resturants', 'collega', 'alreadys', 'postive'}",0.0016818028927009755
390,set(),0.0
391,"{'pleace', 'diferent', 'difucult', 'coferencing', 'benefif', 'everthing', 'abd', 'beacuse', 'whent', 'resposabilities', 's', 'wnat', 'nedd'}",0.002926609635299415
392,"{'donthave', 'soccerbaseballkickballand', 'parksates', 'basketballsoccerbaseballand', 'basketballfootballsoccervolleyball'}",0.001659475605708596
393,"{'covince', 'differents', 'develped', 'alsmost', 'theyre', 'healty', 'benefical', 'respectives', 'migth', 'thougth'}",0.004152823920265781
394,"{'mangers', 'didnt', 'wasnt'}",0.002553191489361702
395,{'electve'},0.0005787037037037037
396,"{'quizes', 'becasue', 'wheather', 'activites', 'benfits', 'thier', 'healthly', 'nutrion', 'genericschool', 'favortie', 'althought', 'nutrions', 'succed'}",0.007415858528237307
397,"{'countinho', 'bs', 'dembele', 'payed', 'youre', 'fs', 'ousmane', 'wendys', 'isnt', 'd', 'examplefor', 'wasnt', 'coutinho'}",0.0033163265306122448
398,"{'chairsand', 'smarterjoining', 'schoolhelping', 'bettergetting', 'scholl', 'gymand', 'foodthings', 'materialsknowing', 'ascleaning', 'studentsand', 'programsprograms', 'schooleducate'}",0.005946481665014866
399,"{'shouldnt', 'k12', 'doesnt'}",0.001190003966679889
400,"{'doesnt', 'youre'}",0.0009345794392523365
401,{'oclock'},0.00047596382674916705
402,set(),0.0
403,"{'leats', 'learna'}",0.0009510223490252021
404,"{'mstake', 'differents', 'difirents', 'habilities', 'benefi', 'helpuf'}",0.002258185923974407
405,set(),0.0
406,"{'secondsome', 'memy', '7am', '12am', 'untill', 'peoplesay', '1am', 'goodchildren', 'aditionis', 'inaditionis', 'hundrend', 'houers', 'overallsome', 'sayhow', 'examplei', 'repeted', 'collegefor', 'allthoug', 'altoughlike', 'beacame', 'societiesstudent', 'colloge', 'doesnt', 'mondaywensdayfridaystarday', 'examplethe', 'rasturant', 'genericcity', 'willfight', 'examplewhen', 'becausehe', '4pm', 'youmaybe', 'firstsome', 'ggod', 'peolple', 'myfriend', 'aresulti', 'examplestudent', 'sudayso', 'beacome', 'altough', 'beacuse'}",0.010481657100074869
407,"{'enviornment', 'studdents', 'tottaly', 'everthing', 'claases', 'techonolgy', 'homw', 'mentaly'}",0.0036101083032490976
408,"{'afternoon', 'genericname'}",0.0009629272989889263
409,"{'shool', 'recieve', 'siniors', 'desadvantages', 'desagree', 'quiting', 'thath'}",0.00226904376012966
410,set(),0.0
411,"{'inspirescareto', 'musicto', 'coloredstraightcurly', 'itemsproduce', 'dresswhere', 'playsmoviesbookstv'}",0.0011003117549972493
412,{'remeber'},0.0008650519031141869
413,"{'doesnt', 'friendsinclusive', 'thatll', 'isnt', 'dresseatbut', 'worldbe', 'classmatesfriendsfamily', 'friendsjust'}",0.002122015915119363
414,"{'gonig', 'selite', 'secuitry', 'enmercy', 'accedient', 'peolpe', 'sytem', 'missle'}",0.006369426751592357
415,set(),0.0
416,{'ells'},0.0013020833333333333
417,"{'messi', 'succefull', 'andor', 'youtuber', 'genericnames', 'leonel', 'm', 'genericschool', 'genericname'}",0.0026102088167053363
418,set(),0.0
419,"{'constately', 'pation', 'healful', 'becuase', 'gree', 'succes'}",0.006211180124223602
420,"{'didnt', 'doesnt', 'whaterver'}",0.001183431952662722
421,"{'alot', 'elon'}",0.0008016032064128256
422,"{'whatll', 'doesnt', 'youre', 'thatll', 'isnt'}",0.0018917896329928112
423,"{'spacially', 'plece', 'alot', 'lenguague', 'wich', 'avaible', 'anyday', 'donig', 'folllowing', 'sence', 'adventage', 'learnd', 'benefial', 'advatage', 'wallks', 'thinghs'}",0.0074142724745134385
424,"{'whant', 'complint', 'forghet', 'thast', 'wanth', 'opportunited', 'adivice', 'stude', 'goalds'}",0.009404388714733543
425,"{'compareing', 'smartbut'}",0.0012978585334198572
426,"{'explaing', 'babeis', 'bord', 'botton', 'chlidrens', 'parksplay'}",0.0030105368790767687
427,"{'pelople', 'differents', 'peolple', 'donnm', 'mr', 'anothers', 'centro', 'peolpe', 'necesssary', 'genericname'}",0.0048543689320388345
428,"{'youre', 'doesnt'}",0.000974184120798831
429,"{'thatll', 'isnt', 'youre'}",0.0011441647597254005
430,"{'selfreliance', 'theyre', 'didnt', 'genericname'}",0.0016420361247947454
431,"{'makeing', 'atted', 'didnt', 'educatoin', 'viliage', 'thinkyes', 'graden', 'resoonse', 'takeing', 'educaton', 'conculation', 'deside', 'monthsand', 'diside', 'genertion'}",0.005798221878623889
432,"{'selfesteem', 'theyre'}",0.0009107468123861566
433,"{'homewoks', 't'}",0.000591715976331361
434,"{'youthness', 'independant', 'carrer', 'porfessional'}",0.0026058631921824105
435,"{'tv', 'f', 'classwork'}",0.0010090817356205853
436,"{'demotivates', 'didnt', 'f', 'algebra1', '9th', 'x', 'd', 'succed'}",0.002465331278890601
437,{'s'},0.0006172839506172839
438,"{'messi', 'perrot', 'vist', 'baracelona', 'aventure', 'soocer', 'masedrid', 'classico', 'fcb', 'stadioum', 'dangeours', 'ect', 'hounduras', 'atletico', 'bugatis', 'anywere', 'coliseo', 'hosue', 'cheeta', 'guatemala', 'teamif', 'anothers', 'genericcity', 'youtuber', 'liga', 'tv', 'atleticos', 'atlectico', 'sapin', 'hondura', 'belinze', 'countrie', 'remeber', 'irwings', 'palce', 'bernabeu', 'crasy', 'sences', 'japanand', 'ferrarris'}",0.008982708286548395
439,"{'happines', 'harderst', 'affort'}",0.0016519823788546256
440,"{'wantbut', 'youre'}",0.000702000702000702
441,"{'didnt', 'michaelangelo', 'srting', 'delonte', 'muiltiple', 'shouldnt', 'microsoft'}",0.002407152682255846
442,"{'planed', 'comit', 'peopleand', 'responsability', 'responsables'}",0.0022281639928698753
443,"{'genericname', 'vs', 'genericnames', 'depen', 'playingbe'}",0.001560549313358302
444,"{'foodor', 'doesnt', 'alot', 'thye', 'menuhealthier'}",0.0018789928598271326
445,"{'chocies', 'mandela', 'aslo', 'achive', 'attidue', 'jr', 'diffciult', 'attiude', 'exprienced'}",0.0038893690579083835
446,{'heshe'},0.00041050903119868636
447,"{'clonclusion', 'cumplicated', 'decison', 'decisoin', 'studunts', 'propuse'}",0.0030911901081916537
448,"{'didnt', 'obsticals', 'doesnt'}",0.001693002257336343
449,"{'theyre', 'doesnt'}",0.0005896226415094339
450,"{'dissapointinting', 'isnt'}",0.0007204610951008645
451,"{'independenly', 'persnally', 'commiting', 'thn', 'oppsite', 'reson'}",0.0025619128949615714
452,"{'opnion', 'somene'}",0.0015384615384615385
453,"{'goingdont', 'theyre', 'aswell', 'examplemy', 'happynot', 'thjnking', 'thirdlyit', 'gradefifith', 'nervousfrustratedlonly', 'wantwhat', 'irritatingboringstressed', 'ideait', 'firstit', 'itthey', 'injurednot', 'secondlyit', 'gradesixth', 'gradefourth', 'kindergarden', 'thatbut', 'inappropiate', 'genericname', 'onor', 'attacksand', 'exciperence', 'gradethird', 'pressurehaert', 'bulliesbad', 'gradeseventh', '8th', 'gradesecond', 'nicehelpfulcaring', 'closingi', 'usand', 'examplegenericname', 'testbut', 'nicehardworkingsweetmeannot', 'irritatingboring'}",0.014890282131661442
454,set(),0.0
455,"{'untolerable', 'schoool', 'inforced', 'indentify', 'desicion', 'cafeterias', 'genericname'}",0.0029473684210526317
456,{'doesnt'},0.00048638132295719845
457,"{'didnt', 'genericnames', 'payed', 'genericname'}",0.001105583195135434
